"old_url","old_path","action","new_url","new_path","expected_status","robots","lang","title","source","note"
"https://okhlopkov.com/how-to-get-a-telegram-channel-subscribers-list-in-python/","/how-to-get-a-telegram-channel-subscribers-list-in-python/","preserve_same_path","https://okhlopkov.com/how-to-get-a-telegram-channel-subscribers-list-in-python/","/how-to-get-a-telegram-channel-subscribers-list-in-python/","200","index, follow","en","How to get a Telegram channel subscribers list in python","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/how-to-watch-telegram-stories-from-python/","/how-to-watch-telegram-stories-from-python/","preserve_same_path","https://okhlopkov.com/how-to-watch-telegram-stories-from-python/","/how-to-watch-telegram-stories-from-python/","200","index, follow","en","How to watch Telegram stories from Python","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/how-to-find-all-blockchain-startups/","/how-to-find-all-blockchain-startups/","preserve_same_path","https://okhlopkov.com/how-to-find-all-blockchain-startups/","/how-to-find-all-blockchain-startups/","200","index, follow","en","How to find all blockchain startups","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/usdt-popularity-across-different-blockchains/","/usdt-popularity-across-different-blockchains/","preserve_same_path","https://okhlopkov.com/usdt-popularity-across-different-blockchains/","/usdt-popularity-across-different-blockchains/","200","index, follow","en","On-chain USDT usage across popular blockchains","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/dokku-github-actions-deploy-app-with-push-to-repo/","/dokku-github-actions-deploy-app-with-push-to-repo/","preserve_same_path","https://okhlopkov.com/dokku-github-actions-deploy-app-with-push-to-repo/","/dokku-github-actions-deploy-app-with-push-to-repo/","200","index, follow","en","Dokku + Github Actions: automatically deploy app with push to repository","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/deploy-elasticsearch-kibana-with-dokku/","/deploy-elasticsearch-kibana-with-dokku/","preserve_same_path","https://okhlopkov.com/deploy-elasticsearch-kibana-with-dokku/","/deploy-elasticsearch-kibana-with-dokku/","200","index, follow","en","Deploy Elasticsearch & Kibana with Dokku","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/one-click-deploy-to-production-this-databases-with-dokku/","/one-click-deploy-to-production-this-databases-with-dokku/","preserve_same_path","https://okhlopkov.com/one-click-deploy-to-production-this-databases-with-dokku/","/one-click-deploy-to-production-this-databases-with-dokku/","200","index, follow","en","Deploy database to production with official Dokku plugins","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/how-to-parse-any-website/","/how-to-parse-any-website/","preserve_same_path","https://okhlopkov.com/how-to-parse-any-website/","/how-to-parse-any-website/","200","index, follow","en","How to Parse Any Website: API, XHR, HTML and AI Agents","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/run-metabase-with-dokku/","/run-metabase-with-dokku/","preserve_same_path","https://okhlopkov.com/run-metabase-with-dokku/","/run-metabase-with-dokku/","200","index, follow","en","Run Metabase with Dokku","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/integrate-amplitude-with-telegram-bot/","/integrate-amplitude-with-telegram-bot/","preserve_same_path","https://okhlopkov.com/integrate-amplitude-with-telegram-bot/","/integrate-amplitude-with-telegram-bot/","200","index, follow","en","Integrate Amplitude with Telegram bot","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/deploy-meilisearch-with-dokku-for-production/","/deploy-meilisearch-with-dokku-for-production/","preserve_same_path","https://okhlopkov.com/deploy-meilisearch-with-dokku-for-production/","/deploy-meilisearch-with-dokku-for-production/","200","index, follow","en","Deploy MeiliSearch with Dokku for production","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/cloudflare-certificates-dokku/","/cloudflare-certificates-dokku/","preserve_same_path","https://okhlopkov.com/cloudflare-certificates-dokku/","/cloudflare-certificates-dokku/","200","index, follow","en","Cloudflare certificates + Dokku","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/measure-texts-simularity/","/measure-texts-simularity/","preserve_same_path","https://okhlopkov.com/measure-texts-simularity/","/measure-texts-simularity/","200","index, follow","en","Measure texts similarity with Sentence Transformers (embeddings)","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/deploy-ghost-blog-with-dokku/","/deploy-ghost-blog-with-dokku/","preserve_same_path","https://okhlopkov.com/deploy-ghost-blog-with-dokku/","/deploy-ghost-blog-with-dokku/","200","index, follow","en","Deploy Ghost blog with Dokku","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/about-ru/","/about-ru/","preserve_same_path","https://okhlopkov.com/about-ru/","/about-ru/","200","index, follow","ru","Чуть-чуть про Даню Охлопкова","imported_article","Imported into the normal article catalog with original path, canonical URL and shared article renderer."
"https://okhlopkov.com/author/okhlopkov/","/author/okhlopkov/","308_redirect","https://okhlopkov.com/about/","/about/","308","n/a","","","ghost_service_page","Author page is service content; canonical destination is the new about page."
"https://okhlopkov.com/tag/second-brain/","/tag/second-brain/","308_redirect","https://okhlopkov.com/vtoroj-mozg-ai-assistent-obsidian-claude-code/","/vtoroj-mozg-ai-assistent-obsidian-claude-code/","308","n/a","","","ghost_service_page","Tag page redirects to the strongest preserved second-brain article."
"https://okhlopkov.com/projects/","/projects/","308_redirect","https://okhlopkov.com/about/","/about/","308","n/a","","","external_backlink_target","HackerNoon links to the old projects page; redirect to About until a dedicated Projects page exists."
"https://okhlopkov.com/tag/ai-agents/","/tag/ai-agents/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","ghost_service_page","Tag page redirects to the new Articles index."
"https://okhlopkov.com/tag/telegram/","/tag/telegram/","308_redirect","https://okhlopkov.com/ru/blog/","/ru/blog/","308","n/a","","","ghost_service_page","Tag page redirects to the blog collection."
"https://okhlopkov.com/tag/ai/","/tag/ai/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","old_internal_link","Old AI tag appears in imported articles; redirect to the Articles index."
"https://okhlopkov.com/tag/analytics/","/tag/analytics/","308_redirect","https://okhlopkov.com/ru/blog/","/ru/blog/","308","n/a","","","old_internal_link","Old analytics tag appears in imported articles; redirect to the blog index."
"https://okhlopkov.com/tag/claude-code/","/tag/claude-code/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","old_internal_link","Old Claude Code tag appears in imported articles; redirect to the Articles index."
"https://okhlopkov.com/tag/crypto/","/tag/crypto/","308_redirect","https://okhlopkov.com/ru/blog/","/ru/blog/","308","n/a","","","old_internal_link","Old crypto tag appears in imported articles; redirect to the blog index."
"https://okhlopkov.com/tag/dokku/","/tag/dokku/","308_redirect","https://okhlopkov.com/cloudflare-certificates-dokku/","/cloudflare-certificates-dokku/","308","n/a","","","old_internal_link","Old Dokku tag appears in imported articles; redirect to the strongest imported Dokku article."
"https://okhlopkov.com/tag/parsing/","/tag/parsing/","308_redirect","https://okhlopkov.com/how-to-get-a-telegram-channel-subscribers-list-in-python/","/how-to-get-a-telegram-channel-subscribers-list-in-python/","308","n/a","","","old_internal_link","Old parsing tag appears in imported articles; redirect to the strongest imported parsing article."
"https://okhlopkov.com/tag/workflow/","/tag/workflow/","308_redirect","https://okhlopkov.com/topics/workflow/","/topics/workflow/","308","n/a","","","yandex_webmaster_example","Old workflow tag surfaced in Yandex Webmaster; redirect to the maintained workflow topic page."
"https://okhlopkov.com/tag/tutorial/","/tag/tutorial/","308_redirect","https://okhlopkov.com/en/articles/","/en/articles/","308","n/a","","","yandex_webmaster_example","Old tutorial tag surfaced in Yandex Webmaster; redirect to the maintained English articles collection."
"https://okhlopkov.com/tag/telegram-bot/","/tag/telegram-bot/","308_redirect","https://okhlopkov.com/topics/telegram-automation/","/topics/telegram-automation/","308","n/a","","","yandex_webmaster_example","Old Telegram bot tag surfaced in Yandex Webmaster; redirect to the maintained Telegram automation topic page."
"https://okhlopkov.com/tag/telegram-cn/","/tag/telegram-cn/","308_redirect","https://okhlopkov.com/en/","/en/","308","n/a","","","old_internal_link","Old Chinese Telegram tag is not maintained as a collection; redirect to the maintained English entry."
"https://okhlopkov.com/tag/telegram-en/","/tag/telegram-en/","308_redirect","https://okhlopkov.com/en/","/en/","308","n/a","","","old_internal_link","Old English Telegram tag is not maintained as a collection; redirect to the maintained English entry."
"https://okhlopkov.com/tag/web-scraping/","/tag/web-scraping/","308_redirect","https://okhlopkov.com/web-scraping-ai-agents-2026/","/web-scraping-ai-agents-2026/","308","n/a","","","old_internal_link","Old web scraping tag appears in imported articles; redirect to the strongest imported web scraping article."
"https://okhlopkov.com/cn/","/cn/","308_redirect","https://okhlopkov.com/en/","/en/","308","n/a","","","old_language_entry","Old CN entry is not a maintained content surface in the static migration."
"https://okhlopkov.com/my-tg-bots/","/my-tg-bots/","308_redirect","https://okhlopkov.com/about/","/about/","308","n/a","","","old_internal_link","Old Telegram bots page is folded into About and background."
"https://okhlopkov.com/vibe-coding-guide-2026/","/vibe-coding-guide-2026/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","old_internal_link","Old vibe-coding guide link redirects to the maintained Articles collection."
"https://okhlopkov.com/closed/","/closed/","308_redirect_noindex_destination","https://okhlopkov.com/private-channel/","/private-channel/","308","destination: noindex, follow","","","old_private_page","Private channel page is direct-only and excluded from sitemap."
"https://okhlopkov.com/work-together/","/work-together/","308_redirect","https://okhlopkov.com/about/","/about/","308","n/a","","","static_ia_cleanup","Commercial/contact route is folded into About to keep the primary site IA focused."
"https://okhlopkov.com/markdown-vs-html/","/markdown-vs-html/","308_redirect","https://okhlopkov.com/articles/markdown-vs-html/","/articles/markdown-vs-html/","308","n/a","","","static_ia_cleanup","Standalone article moved under the Articles collection."
"https://okhlopkov.com/posts/","/posts/","308_redirect","https://okhlopkov.com/ru/blog/","/ru/blog/","308","n/a","","","static_ia_cleanup","Old mini-app posts index now collapses into the blog surface."
"https://okhlopkov.com/blog/","/blog/","308_redirect","https://okhlopkov.com/ru/blog/","/ru/blog/","308","n/a","","","ru_prefix_migration","Flat Russian blog index moved under /ru/ for language-prefixed IA."
"https://okhlopkov.com/articles/","/articles/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","ru_prefix_migration","Flat Russian articles index moved under /ru/ for language-prefixed IA."
"https://okhlopkov.com/ai-agents/","/ai-agents/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","static_ia_cleanup","Old AI Agents hub now collapses into the Articles surface."
"https://okhlopkov.com/ai-course/","/ai-course/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","static_ia_cleanup","Old AI course route is no longer a primary public surface."
"https://okhlopkov.com/blog/ai-tools-for-designers-design-engineering-agents/","/blog/ai-tools-for-designers-design-engineering-agents/","308_redirect","https://okhlopkov.com/ru/articles/ai-tools-for-designers-design-engineering-agents/","/ru/articles/ai-tools-for-designers-design-engineering-agents/","308","n/a","","","static_ia_cleanup","The design engineering piece belongs in Articles, not in the personal blog feed."
"https://okhlopkov.com/articles/ai-tools-for-designers-design-engineering-agents/","/articles/ai-tools-for-designers-design-engineering-agents/","308_redirect","https://okhlopkov.com/ru/articles/ai-tools-for-designers-design-engineering-agents/","/ru/articles/ai-tools-for-designers-design-engineering-agents/","308","n/a","","","ru_prefix_migration","New Russian static article moved under /ru/ before accumulating meaningful SEO signals."
"https://okhlopkov.com/blog/hermes-agent-vs-openclaw/","/blog/hermes-agent-vs-openclaw/","308_redirect","https://okhlopkov.com/ru/articles/hermes-agent-vs-openclaw/","/ru/articles/hermes-agent-vs-openclaw/","308","n/a","","","static_ia_cleanup","SEO-generated comparison moved from Blog to Articles to keep Blog reserved for Dan-authored channel posts."
"https://okhlopkov.com/cn-claude-code-creator-tips-git-worktrees/","/cn-claude-code-creator-tips-git-worktrees/","308_redirect","https://okhlopkov.com/en-claude-code-creator-tips-git-worktrees/","/en-claude-code-creator-tips-git-worktrees/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English Claude Code creator tips article."
"https://okhlopkov.com/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","308_redirect","https://okhlopkov.com/ru/articles/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","/ru/articles/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","308","n/a","","","legacy_cn_url","Russian Claude Code skills article was expanded and moved into the maintained /ru/articles/ collection."
"https://okhlopkov.com/cn-ai-agent-forum-telegram-chat/","/cn-ai-agent-forum-telegram-chat/","308_redirect","https://okhlopkov.com/en-ai-agent-forum-telegram-chat/","/en-ai-agent-forum-telegram-chat/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English AI Agent Forum article."
"https://okhlopkov.com/cn-write-claude-code-skills-7-mistakes/","/cn-write-claude-code-skills-7-mistakes/","308_redirect","https://okhlopkov.com/en-write-claude-code-skills-7-mistakes/","/en-write-claude-code-skills-7-mistakes/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English Claude Code skills article."
"https://okhlopkov.com/cn-5-prompts-improved-ai-agent-workflow-claude-code/","/cn-5-prompts-improved-ai-agent-workflow-claude-code/","308_redirect","https://okhlopkov.com/en-5-prompts-improved-ai-agent-workflow-claude-code/","/en-5-prompts-improved-ai-agent-workflow-claude-code/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English AI agent prompts article."
"https://okhlopkov.com/cn-predictions-local-llm-apple-chips-lan-parties/","/cn-predictions-local-llm-apple-chips-lan-parties/","308_redirect","https://okhlopkov.com/predskazaniya-lokalnye-llm-apple-lan-party/","/predskazaniya-lokalnye-llm-apple-lan-party/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved Russian local LLM predictions article."
"https://okhlopkov.com/cn-legal-ai-setup-claude-codex-crontab/","/cn-legal-ai-setup-claude-codex-crontab/","308_redirect","https://okhlopkov.com/legalnyj-ai-setup-claude-codex-crontab/","/legalnyj-ai-setup-claude-codex-crontab/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved Russian legal AI setup article."
"https://okhlopkov.com/cn-vibe-analytics-claude-code-remotion-video/","/cn-vibe-analytics-claude-code-remotion-video/","308_redirect","https://okhlopkov.com/ru/articles/","/ru/articles/","308","n/a","","","legacy_cn_url","Old Chinese URL has no preserved article body; redirect to the maintained Articles collection."
"https://okhlopkov.com/cn-find-saas-ideas-acquire-com-ai-validation/","/cn-find-saas-ideas-acquire-com-ai-validation/","308_redirect","https://okhlopkov.com/en-find-saas-ideas-acquire-com-ai-validation/","/en-find-saas-ideas-acquire-com-ai-validation/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English SaaS idea validation article."
"https://okhlopkov.com/cn-evolution-computer-work-code-specs-ai-agents/","/cn-evolution-computer-work-code-specs-ai-agents/","308_redirect","https://okhlopkov.com/claude-code-workflow-2026/","/claude-code-workflow-2026/","308","n/a","","","legacy_cn_url","Old Chinese URL has no preserved article body; redirect to the closest Claude Code workflow article."
"https://okhlopkov.com/cn-automated-ton-data-analysis-ai-agent-habr/","/cn-automated-ton-data-analysis-ai-agent-habr/","308_redirect","https://okhlopkov.com/en-automated-ton-data-analysis-ai-agent-habr/","/en-automated-ton-data-analysis-ai-agent-habr/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English TON data automation article."
"https://okhlopkov.com/cn-botfather-mau-43-percent-growth-telegram-ai/","/cn-botfather-mau-43-percent-growth-telegram-ai/","308_redirect","https://okhlopkov.com/en-botfather-mau-43-percent-growth-telegram-ai/","/en-botfather-mau-43-percent-growth-telegram-ai/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English BotFather MAU article."
"https://okhlopkov.com/cn-ton-analyst-open-source-ai-skill-dune/","/cn-ton-analyst-open-source-ai-skill-dune/","308_redirect","https://okhlopkov.com/en-ton-analyst-open-source-ai-skill-dune/","/en-ton-analyst-open-source-ai-skill-dune/","308","n/a","","","legacy_cn_url","Old Chinese URL is not maintained; redirect to the preserved English ton-analyst skill article."
"","","new_static_page","https://okhlopkov.com/","/","200","index, follow","ru","","static_app_route","Canonical Russian homepage"
"","","new_static_page","https://okhlopkov.com/ru/","/ru/","200","index, follow","ru","","static_app_route","Russian homepage"
"","","new_static_page","https://okhlopkov.com/en/","/en/","200","index, follow","en","","static_app_route","English homepage"
"","","new_static_page","https://okhlopkov.com/en/blog/","/en/blog/","200","index, follow","en","","static_app_route","English-only blog index"
"","","new_static_page","https://okhlopkov.com/en/articles/","/en/articles/","200","index, follow","en","","static_app_route","English-only article index"
"","","new_static_page","https://okhlopkov.com/en/about/","/en/about/","200","index, follow","en","","static_app_route","English about page"
"","","new_static_page","https://okhlopkov.com/about/","/about/","200","index, follow","ru","","static_app_route","About page"
"","","new_static_page","https://okhlopkov.com/ru/blog/","/ru/blog/","200","index, follow","ru","","static_app_route","Indexable blog for Dan-authored posts"
"","","new_static_page","https://okhlopkov.com/ru/articles/","/ru/articles/","200","index, follow","ru","","static_app_route","Article index"
"","","new_static_page","https://okhlopkov.com/ru/articles/ai-tools-for-designers-design-engineering-agents/","/ru/articles/ai-tools-for-designers-design-engineering-agents/","200","index, follow","ru","","static_app_route","First YouTube-derived article with component examples"
"","","new_static_page","https://okhlopkov.com/articles/markdown-vs-html/","/articles/markdown-vs-html/","200","index, follow","ru","","static_app_route","Existing static article route moved under Articles"
"","","new_static_page","https://okhlopkov.com/topics/ai-agents/","/topics/ai-agents/","200","index, follow","ru","","static_app_route","Topic collection for AI agents internal linking"
"","","new_static_page","https://okhlopkov.com/topics/claude-code/","/topics/claude-code/","200","index, follow","ru","","static_app_route","Topic collection for Claude Code internal linking"
"","","new_static_page","https://okhlopkov.com/topics/codex/","/topics/codex/","200","index, follow","ru","","static_app_route","Topic collection for Codex internal linking"
"","","new_static_page","https://okhlopkov.com/topics/mcp/","/topics/mcp/","200","index, follow","ru","","static_app_route","Topic collection for MCP internal linking"
"","","new_static_page","https://okhlopkov.com/topics/gstack/","/topics/gstack/","200","index, follow","ru","","static_app_route","Topic collection for GStack internal linking"
"","","new_static_page","https://okhlopkov.com/topics/gbrain/","/topics/gbrain/","200","index, follow","ru","","static_app_route","Topic collection for GBrain internal linking"
"","","new_static_page","https://okhlopkov.com/topics/ai-coding/","/topics/ai-coding/","200","index, follow","ru","","static_app_route","Topic collection for AI coding internal linking"
"","","new_static_page","https://okhlopkov.com/topics/ai-transformation/","/topics/ai-transformation/","200","index, follow","ru","","static_app_route","Topic collection for AI transformation internal linking"
"","","new_static_page","https://okhlopkov.com/topics/refactoring/","/topics/refactoring/","200","index, follow","ru","","static_app_route","Topic collection for refactoring internal linking"
"","","new_static_page","https://okhlopkov.com/topics/ai-tools/","/topics/ai-tools/","200","index, follow","ru","","static_app_route","Topic collection for AI tools internal linking"
"","","new_static_page","https://okhlopkov.com/topics/design-engineering/","/topics/design-engineering/","200","index, follow","ru","","static_app_route","Topic collection for design engineering internal linking"
"","","new_static_page","https://okhlopkov.com/topics/html/","/topics/html/","200","index, follow","ru","","static_app_route","Topic collection for HTML internal linking"
"","","new_static_page","https://okhlopkov.com/topics/second-brain/","/topics/second-brain/","200","index, follow","ru","","static_app_route","Topic collection for second brain internal linking"
"","","new_static_page","https://okhlopkov.com/topics/web-scraping/","/topics/web-scraping/","200","index, follow","ru","","static_app_route","Topic collection for web scraping internal linking"
"","","new_static_page","https://okhlopkov.com/topics/frameworks/","/topics/frameworks/","200","index, follow","ru","","static_app_route","Topic collection for agent frameworks internal linking"
"","","new_static_page","https://okhlopkov.com/topics/workflow/","/topics/workflow/","200","index, follow","ru","","static_app_route","Topic collection for workflow internal linking"
"","","new_static_page","https://okhlopkov.com/topics/community/","/topics/community/","200","index, follow","ru","","static_app_route","Topic collection for community internal linking"
"","","new_static_page","https://okhlopkov.com/topics/openclaw/","/topics/openclaw/","200","index, follow","ru","","static_app_route","Topic collection for future OpenClaw content"
"","","new_static_page","https://okhlopkov.com/topics/hermes-agent/","/topics/hermes-agent/","200","index, follow","ru","","static_app_route","Topic collection for Hermes Agent content"
"","","new_static_page","https://okhlopkov.com/topics/ton-data/","/topics/ton-data/","200","index, follow","ru","","static_app_route","Topic collection for TON data and analytics"
"","","new_static_page","https://okhlopkov.com/topics/telegram-automation/","/topics/telegram-automation/","200","index, follow","ru","","static_app_route","Topic collection for Telegram automation"
"","","new_static_page","https://okhlopkov.com/privacy/","/privacy/","200","index, follow","en","","static_app_route","Privacy policy for Pinterest app review and site data practices"
"","","new_static_page","https://okhlopkov.com/ru/blog/business-on-ai-agent-claude-code-paperclip-gstack/","/ru/blog/business-on-ai-agent-claude-code-paperclip-gstack/","200","index, follow","ru","AI-агенты ведут проект, пока я в отпуске: Claude Code, Paperclip и GStack без магии","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/my-ai-setup-2026-claude-code-cursor-spokenly-ghostty/","/ru/blog/my-ai-setup-2026-claude-code-cursor-spokenly-ghostty/","200","index, follow","ru","Мой AI-сетап 2026: Claude Code, Cursor, Ghostty, Spokenly и база всех чатов","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/vibecoding-telegram-mini-app-claude-code/","/ru/blog/vibecoding-telegram-mini-app-claude-code/","200","index, follow","ru","Telegram Mini App с Claude Code: llms.txt, крестики-нолики и деплой без чтения доков","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/ai-transformaciya-kompanii-obshchiy-kontekst-skills-gbrain/","/ru/blog/ai-transformaciya-kompanii-obshchiy-kontekst-skills-gbrain/","200","index, follow","ru","AI-трансформация в компании: общий контекст, skills и GBrain вместо хаоса на ноутбуках","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/gstack-goal-office-hours-ai-workflow/","/ru/blog/gstack-goal-office-hours-ai-workflow/","200","index, follow","ru","GStack, /goal и office hours: рабочий цикл для AI-агента без бесконечной простыни текста","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/claude-code-vs-codex-perehod/","/ru/blog/claude-code-vs-codex-perehod/","200","index, follow","ru","Claude Code vs Codex: почему я на две недели перешёл на Codex","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/ai-agents-s-chego-nachat/","/ru/blog/ai-agents-s-chego-nachat/","200","index, follow","ru","AI-агенты: с чего начать в 2026 — карта материалов, Claude Code, Codex и живые кейсы","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/blog/improve-codebase-architecture-prompt/","/ru/blog/improve-codebase-architecture-prompt/","200","index, follow","ru","Claude Code skills для рефакторинга: что дать AI-агенту, когда задачи закончились","dan_authored_blog_post","Native blog article written in Dan voice for okhlopkov.com."
"","","new_static_page","https://okhlopkov.com/ru/articles/gde-deshevle-kupit-telegram-stars/","/ru/articles/gde-deshevle-kupit-telegram-stars/","200","index, follow","ru","Где дешевле купить Telegram Stars: боты, Split, Fragment и СБП","seo_generated_article","SEO-generated source-pack article; canonical under Articles, not Blog."
"","","new_static_page","https://okhlopkov.com/ru/articles/hermes-agent-vs-openclaw/","/ru/articles/hermes-agent-vs-openclaw/","200","index, follow","ru","Hermes Agent vs OpenClaw: что выбрать для AI-агента","seo_generated_article","SEO-generated source-pack article; canonical under Articles, not Blog."
"","","new_static_page","https://okhlopkov.com/ru/articles/ai-reels-seo-pipeline-telegram-claude-code/","/ru/articles/ai-reels-seo-pipeline-telegram-claude-code/","200","index, follow","ru","AI-рилзы для SEO: как собрать video pipeline из Telegram-трендов","seo_generated_article","SEO-generated source-pack article; canonical under Articles, not Blog."
"","","new_static_page","https://okhlopkov.com/ru/articles/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","/ru/articles/kak-pravilno-pisat-skilly-claude-code-7-oshibok/","200","index, follow","ru","Claude Code skills: 7 ошибок в SKILL.md","seo_generated_article","SEO-generated source-pack article; canonical under Articles, not Blog."
